Name,Lat,Long,Depth
wbbppy,-12.816491,45.31969,39.899902
wbcffi,-12.77855,45.440719,32.640137
wbcmrd,-12.797415,45.321891,38.11377
wbdavr,-12.840707,45.421895,27.05127
wbdjmb,-12.806096,45.432034,37.249512
wbdkcq,-12.840262,45.369688,38.084961
wbdvks,-12.747565,45.307239,40.677734
wbdzmh,-12.812448,45.426983,28.722168
wbeamc,-12.786358,45.463025,42.953613
wbekyz,-12.828973,45.654499,26.532715
wbeqaa,-12.755469,45.37417,35.43457
wbfndf,-12.852963,45.359581,43.500977
wbfvym,-12.821509,45.355683,36.961426
wbgdmw,-12.800694,45.638682,35.520996
wbglga,-12.836449,45.411101,38.805176
wbgmzp,-12.770913,45.320867,39.698242
wbgtbp,-12.829383,45.411833,40.303223
wbgumt,-12.814903,45.415819,39.006836
wbhapw,-12.813675,45.324737,32.006348
wbhfsh,-12.84701,45.388758,43.587402
wbhnsd,-12.813576,45.470543,32.092773
wbhtdq,-12.831331,45.319659,41.686035
wbianc,-12.764406,45.434264,40.879395
wbibkz,-12.761581,45.434988,41.455566
wbibvf,-12.737191,45.42891,42.80957
wbiizq,-12.804212,45.620679,35.405762
wbitww,-12.764507,45.298564,41.138672
wbjlju,-12.731574,45.451953,44.999023
wbkfjz,-12.81274,45.390621,34.224609
wbkrvf,-12.836017,45.366815,38.776367
wblgyl,-12.758386,45.425995,37.969727
wblrlq,-12.75534,45.307942,30.479492
wblsmr,-12.830388,45.656659,23.479004
wblvmw,-12.796353,45.320813,36.932617
wbmhqc,-12.815123,45.577106,30.249023
wbmisb,-12.755641,45.283826,41.974121
wbmkii,-12.822184,45.33912,35.117676
wbmpgq,-12.756175,45.373448,40.447266
wbmunx,-12.845952,45.681131,28.549316
wbnauo,-12.773384,45.319782,36.327637
wbnneb,-12.782871,45.496148,28.145996
wbnyst,-12.797838,45.356809,33.360352
wbocwv,-12.792327,45.438897,30.94043
wbpgtm,-12.83887,45.659532,31.775879
wbplwj,-12.848831,45.42008,29.09668
wbpqct,-12.779415,45.429379,26.518311
wbqahj,-12.812709,45.641552,36.442871
wbqoio,-12.784694,45.321198,32.98584
wbrktr,-12.882686,45.6631,21.980957
wbrosu,-12.815779,45.316812,38.805176
wbsedy,-12.841997,45.352762,38.862793
wbshlq,-12.77778,45.402564,27.05127
wbsimm,-12.826062,45.335152,42.348633
wbsozt,-12.705948,45.345475,47.418945
wbsxck,-12.73434,45.414519,41.887695
wbtarb,-12.780877,45.604861,39.554199
wbtenm,-12.868537,45.373954,41.657227
wbtfzi,-12.776882,45.302496,33.158691
wbtlgo,-12.820076,45.345605,23.824707
wbtnsv,-12.754313,45.324141,39.669434
wbtsam,-12.766531,45.43714,40.821777
wbtuks,-12.784191,45.432791,24.343262
wbtypl,-12.82304,45.421925,32.812988
wbufsa,-12.770208,45.321588,35.607422
wbvuez,-12.758618,45.357247,35.809082
wbvxfg,-12.794814,45.447173,22.096191
wbwsft,-12.744919,45.402263,35.837891
wbwzhf,-12.807916,45.466232,43.270508
wbxgxe,-12.803963,45.424118,34.714355
wbxpwa,-12.8336,45.398144,21.116699
wbygix,-12.830405,45.389869,37.393555
wbynym,-12.81273,45.384861,35.607422
wbyumr,-12.741003,45.385354,27.281738
wbyweg,-12.825816,45.392397,36.212402
wbyyij,-12.751152,45.333866,35.780273
wbzbfx,-12.747148,45.470644,30.364258
wbzlhz,-12.791468,45.595491,36.730957
wbzpso,-12.856796,45.331848,39.727051
wbzrkx,-12.784856,45.407591,30.508301
wbzsnp,-12.778535,45.43136,26.129395
wcaamz,-12.838827,45.358169,39.12207
wcadfl,-12.759771,45.408716,36.47168
wcahtw,-12.892398,45.560906,0.007202
wcaoci,-12.827423,45.309226,42.579102
wcaryw,-12.851447,45.307734,38.545898
wcayqe,-12.809715,45.289824,31.919922
wcbbcn,-12.848498,45.432683,24.804199
wcbces,-12.829065,45.433076,36.702148
wcbczi,-12.756939,45.405841,35.43457
wcbdra,-12.778507,45.414082,34.82959
wcbfaj,-12.786275,45.411189,32.179199
wcbhga,-12.789812,45.413342,31.257324
wcblxi,-12.786653,45.425947,30.594727
wcbnbk,-12.874278,45.424358,36.47168
wcbthp,-12.807876,45.440311,28.05957
wcbtze,-12.790531,45.420541,34.138184
wccqan,-12.769473,45.307912,37.854492
wccsbu,-12.851988,45.406752,34.311035
wccxji,-12.828686,45.417595,27.05127
wccznz,-12.79454,45.678466,16.49292
wcdjof,-12.838888,45.391293,32.78418
wcdqgf,-12.77497,45.411928,31.084473
wcdqok,-12.869989,45.395557,41.887695
wcdxnd,-12.811713,45.409704,34.599121
wceiyb,-12.780452,45.320487,34.022949
wceqos,-12.874141,45.348016,30.249023
wcerxr,-12.796213,45.438531,37.191895
wcetfa,-12.795119,45.417293,40.389648
wcflos,-12.839193,45.365009,37.825684
wcfspk,-12.809804,45.430408,22.312256
wcgktd,-12.84884,45.425842,35.895508
wcgmnq,-12.748798,45.397577,39.727051
wcgsye,-12.788273,45.344229,36.558105
wcgwda,-12.789114,45.418383,32.467285
wcgymp,-12.860913,45.273505,36.903809
wcgzqw,-12.786662,45.431707,21.260742
wchidg,-12.834271,45.37798,23.018066
wchiyf,-12.827371,45.284744,36.932617
wchkux,-12.764152,45.298205,39.208496
wcibtq,-12.780795,45.315087,35.319336
wcitum,-12.809582,45.403228,27.800293
wcizpf,-12.804681,45.430597,25.034668
wcjbuc,-12.808215,45.431311,30.162598
wcjgdn,-12.780847,45.341004,33.475586
wcjqlc,-12.790371,45.332705,34.195801
wcjzes,-12.764929,45.332038,35.751465
wckfbm,-12.856128,45.351293,43.126465
wckjzs,-12.791928,45.411179,29.183105
wcknan,-12.792227,45.379859,35.43457
wckyce,-12.841577,45.319277,42.694336
wckyvs,-12.806069,45.415474,32.755371
wclamh,-12.834959,45.367898,30.969238
wclbtp,-12.795121,45.418733,31.74707
wclfzc,-12.826518,45.389516,35.002441
wclkzy,-12.852018,45.424756,1.123535
wclmps,-12.790365,45.329825,35.002441
wclrfs,-12.798641,45.410807,34.685547
wclsku,-12.830235,45.302019,38.430664
wclssu,-12.770537,45.309709,37.537598
wcmdsv,-12.74563,45.404422,41.081055
wcmesj,-12.799657,45.385245,24.746582
wcmgju,-12.79281,45.315781,35.146484
wcmhtp,-12.801768,45.380202,31.199707
wcmmkh,-12.826551,45.408238,25.495605
wcmmuh,-12.812961,45.321138,24.977051
wcmvyp,-12.826088,45.348113,44.192383
wcmyig,-12.791189,45.392461,29.70166
wcnaeq,-12.729016,45.400492,25.149902
wcnedv,-12.847417,45.420083,40.620117
wcngnm,-12.726083,45.342915,30.162598
wcnjpv,-12.772407,45.467546,23.839111
wcnkjz,-12.813828,45.40682,26.763184
wcnlvr,-12.8011,45.402523,31.660645
wcnmue,-12.813124,45.408261,25.783691
wcnnqa,-12.771125,45.437492,38.776367
wcnpwt,-12.838935,45.418657,28.520508
wcnqtn,-12.811997,45.634352,34.022949
wcntlg,-12.779948,45.431358,39.150879
wcnusr,-12.818057,45.400332,25.149902
wcnytc,-12.77614,45.28594,37.998535
wcojnx,-12.7835,45.442871,26.532715
wcpbbr,-12.8491,45.372191,26.244629
wcpzck,-12.834622,45.376899,30.364258
wcqbow,-12.765404,45.397187,22.874023
wcqfyu,-12.81668,45.421936,37.652832
wcqmcl,-12.826853,45.654501,8.152832
wcqqgp,-12.725276,45.293972,39.669434
wcqtzw,-12.858724,45.420063,33.706055
wcqzvh,-12.783829,45.427392,34.62793
wcrcau,-12.825698,45.329752,30.681152
wcrnnd,-12.847609,45.331867,41.80127
wcrorz,-12.686649,45.42,16.564941
wcrrvj,-12.792697,45.449336,24.861816
wcrvih,-12.804446,45.304596,29.183105
wcrvyr,-12.779777,45.565626,40.96582
wcsgfw,-12.790355,45.324786,35.693848
wcsjhu,-12.78916,45.447182,33.850098
wcsqav,-12.812412,45.405383,26.647949
wcswqe,-12.764904,45.3198,39.899902
wctfnw,-12.788073,45.430264,37.047852
wcucfs,-12.848833,45.421521,44.65332
wcuesx,-12.841754,45.414332,37.969727
wcumij,-12.803599,45.417278,39.813477
wcuont,-12.798101,45.31181,39.438965
wcurdx,-12.749656,45.293558,36.702148
wcuszo,-12.779737,45.316169,35.693848
wcvhox,-12.813419,45.375499,30.249023
wcvtab,-12.734546,45.33426,36.327637
wcwfgn,-12.780786,45.310767,34.397461
wcwnwn,-12.809613,45.421948,34.887207
wcwppk,-12.824014,45.639382,13.741699
wcxxbc,-12.732907,45.403005,35.088867
wcxzni,-12.75733,45.428516,29.413574
wcyibz,-12.814915,45.423019,30.709961
wcyupc,-12.851561,45.365345,38.545898
wcywbx,-12.759934,45.518137,40.850586
wdamwf,-12.790589,45.457259,36.039551
wdbdhz,-12.86737,45.318862,44.85498
wdbjkf,-12.792485,45.329821,37.019043
wdcipl,-12.807869,45.435991,23.911133
wdckwc,-12.893842,45.513277,41.858887
wdcruj,-12.777858,45.45008,28.722168
wdctbq,-12.776271,45.350013,37.940918
wdcxke,-12.745579,45.375628,30.594727
wddwdl,-12.844325,45.36914,25.884521
wddwqp,-12.821996,45.431648,30.825195
wddynf,-12.79537,45.360054,35.405762
wddzqn,-12.813871,45.432741,28.318848
wdefok,-12.795014,45.358255,36.125977
wdeuhm,-12.830382,45.376907,37.508789
wdewar,-12.749852,45.394336,40.15918
wdgekg,-12.759101,45.431033,35.146484
wdghzz,-12.793347,45.414056,30.73877
wdgzmb,-12.804524,45.342756,37.019043
wdhdlh,-13.358544,45.577233,30.076172
wdhjqu,-12.765116,45.436422,35.348145
wdhpsc,-12.818999,45.336606,40.389648
wdhunc,-12.642021,45.359635,7.634277
wdhyeo,-12.847013,45.390198,39.150879
wdhzoj,-12.779279,45.455117,38.344238
wdinvy,-12.797737,45.30641,40.043945
wdiqss,-12.862859,45.361002,39.12207
wdirqi,-12.775033,45.451524,23.479004
wdiugn,-12.820178,45.401048,21.001465
wdjkha,-12.767813,45.361548,35.23291
wdjrsf,-12.808696,45.308907,36.039551
wdjujd,-12.786829,45.425407,25.481201
wdkpcb,-12.812421,45.410423,29.528809
wdkxzb,-12.835995,45.355294,33.59082
wdlsij,-12.825876,45.427681,31.199707
wdmavy,-12.769543,45.342467,31.977539
wdmcki,-12.791206,45.40182,32.697754
wdmhfe,-12.775663,45.404008,31.487793
wdmlpd,-12.566078,45.63888,27.224121
wdmodm,-12.838225,45.416498,33.302734
wdmriu,-12.747031,45.397221,39.237305
wdmzfr,-12.813873,45.434181,29.932129
wdnboh,-12.850182,45.384071,44.422852
wdnexz,-12.820924,45.424089,32.812988
wdofvk,-12.791249,45.427739,34.714355
wdohnx,-12.742607,45.302211,39.813477
wdqiio,-12.756442,45.328456,38.459473
wdqnnp,-12.796908,45.43133,37.47998
wdqsgb,-12.788916,45.312549,34.541504
wdqxmj,-12.789882,45.45726,20.48291
wdrpst,-12.798693,45.342588,26.403076
wdrsfx,-12.813838,45.41258,40.418457
wdsehz,-12.798322,45.431327,34.42627
wdsgub,-12.815085,45.323294,34.368652
wdsoug,-12.811675,45.388103,25.553223
wdsxlg,-13.045625,45.759912,18.495117
wdtebj,-12.803271,45.432759,38.344238
wdtepn,-12.804681,45.430597,38.689941
wdthtv,-12.816359,45.441738,39.467773
wdtisl,-12.825866,45.4212,31.94873
wdtwby,-12.76492,45.327719,37.825684
wdtzuk,-12.805029,45.427356,30.709961
wdulfd,-12.768584,45.396822,22.038574
wdvasa,-12.822155,45.324719,33.331543
wdwayy,-12.791977,45.440697,43.299316
wdwjgw,-12.806103,45.436354,32.812988
wdwwoq,-12.769923,45.356504,38.459473
wdxnus,-12.787691,45.412626,30.911621
wdydip,-12.778137,45.404364,28.290039
wdyldl,-12.822245,45.636143,34.512695
wdyzdt,-12.748823,45.411974,37.652832
wdzeln,-12.835689,45.380858,24.17041
wdzfht,-12.83717,45.419741,33.38916
wdzhxa,-12.780995,45.423077,30.825195
wdzkmx,-12.835503,45.287246,38.401855
wdzntf,-12.781889,45.332003,34.714355
weabtw,-12.770705,45.397538,22.960449
weacdd,-12.770528,45.397358,21.851318
weamxi,-12.755347,45.523542,43.472168
wearuu,-12.821979,45.421567,33.936523
weasqx,-12.802036,45.335201,28.866211
webigv,-12.792623,45.403978,33.043457
webkqm,-12.773679,45.292064,36.356445
webnos,-12.829317,45.374389,38.344238
weciag,-12.775479,45.307539,36.097168
wecmqn,-12.815942,45.403216,27.108887
wecoak,-12.815447,45.327253,39.294922
wecuah,-12.732576,45.240331,36.817383
wecxqu,-12.848422,45.388035,42.895996
wedcbp,-12.786996,45.419827,24.57373
weddnf,-12.779375,45.31221,35.665039
wedhgh,-12.808179,45.40971,35.117676
wedhtk,-12.823746,45.421204,32.812988
wediyt,-12.822239,45.367922,26.01416
wedjyy,-12.735278,45.347215,38.459473
wednkp,-12.796485,45.389931,39.12207
weefdd,-12.788085,45.437464,32.78418
weeodj,-12.808229,45.439951,23.190918
wefrzv,-12.82657,45.419759,31.94873
wefzug,-12.769896,45.577156,40.96582
wegaue,-12.849765,45.349866,38.51709
wegcbl,-12.819138,45.412931,28.750977
weghlm,-12.787491,45.306793,28.549316
wegicz,-12.81454,45.409699,28.549316
wegqjf,-12.844117,45.352757,42.435059
wegxio,-12.774138,45.343538,38.401855
wehjcm,-12.805386,45.429875,31.487793
wehlay,-12.855737,45.33221,42.348633
wehwbt,-12.754027,45.358336,37.854492
wehxbm,-12.790561,45.43926,43.472168
weiazl,-12.813357,45.342378,34.397461
weiekj,-12.798338,45.441407,32.294434
weiokv,-12.770026,45.414097,26.878418
wejegm,-12.800254,45.327645,34.022949
wejqol,-12.850171,45.37831,46.958008
wejvqy,-12.835043,45.415424,29.067871
wekbqf,-12.824199,45.288711,37.998535
wekcpf,-12.769473,45.307912,24.833008
wekdfc,-12.797516,45.37373,21.808105
wekdzn,-12.84773,45.395958,3.601074
wekhom,-12.78724,45.608455,41.743652
wekjpp,-12.832875,45.675739,34.224609
weklfg,-12.797437,45.332691,39.093262
weklwp,-12.761461,45.36588,36.327637
wekqjb,-12.822345,45.429127,35.405762
wekxnz,-12.768066,45.310794,34.743164
wekyuf,-12.865673,45.353795,36.010742
wekzop,-12.769144,45.319791,33.850098
welbvi,-12.748072,45.386781,23.882324
weldux,-12.851996,45.411073,33.158691
wellaj,-12.836946,45.300924,19.791504
welltr,-12.762565,45.389994,37.508789
welsby,-12.808117,45.374429,20.137207
wemcio,-12.802547,45.42196,24.919434
wemgkg,-12.83013,45.436314,38.632324
wemijd,-12.837788,45.369332,32.58252
wemjtj,-12.788062,45.423065,39.006836
wemlrh,-12.741166,45.289258,33.129883
wemwhn,-12.827654,45.434518,34.282227
wemwuz,-12.810976,45.392425,24.516113
wenbbu,-12.805361,45.414755,33.907715
wenizr,-12.824605,45.313553,39.467773
wenzcx,-12.787933,45.351069,40.389648
weoeaw,-12.788994,45.351427,36.558105
weohyx,-12.837144,45.404618,32.524902
weojmd,-12.733149,45.342181,43.875488
weomyq,-12.840251,45.363927,39.467773
weoxpx,-12.878422,45.369614,41.426758
wepgaf,-12.748516,45.440409,35.549805
wepmzq,-12.828509,45.321825,41.513184
wepovq,-12.787492,45.307513,41.397949
weprgc,-12.772702,45.558435,38.776367
wepswp,-12.812405,45.401062,32.58252
wepupq,-12.799736,45.432045,32.179199
wepybv,-12.822324,45.416166,28.549316
weqdcy,-12.81347,45.404301,33.129883
weqdia,-12.792433,45.304622,37.364746
weqlcr,-12.824426,45.405361,27.396973
weqqwg,-12.834248,45.365739,36.327637
werige,-12.840579,45.350604,37.883301
werrkl,-12.837349,45.325047,41.311523
wersdk,-12.834487,45.307771,41.887695
werxdl,-12.806456,45.435994,36.241211
weseat,-12.786374,45.280517,35.665039
wesfar,-12.789475,45.423062,35.43457
wesqgr,-12.783594,45.302122,37.393555
wesymh,-12.753169,45.284192,45.517578
wesznn,-12.787025,45.437826,38.805176
weudok,-12.845962,45.395601,33.475586
weuqpo,-12.798321,45.430607,29.70166
weusqz,-12.803266,45.429879,25.092285
wevlaj,-12.780983,45.415878,28.750977
wevvcg,-12.78543,45.434409,28.621338
wevznw,-12.771484,45.441451,33.331543
wexdxc,-12.782787,45.438553,36.212402
wexixy,-12.707271,45.300849,29.211914
wexwuz,-12.803225,45.405399,22.269043
wexzvx,-12.765619,45.544045,43.385742
weyeyi,-12.811583,45.339142,36.097168
weylna,-12.815688,45.4655,37.912109
weyrsr,-12.775645,45.393929,30.73877
weywiw,-12.791245,45.424859,24.400879
weywuv,-12.845573,45.375798,37.537598
wezbcn,-12.792316,45.431697,36.125977
wezgkz,-12.801692,45.339882,36.212402
wezhdb,-12.779766,45.555547,37.624023
wfabgf,-12.799772,45.455085,31.891113
wfabow,-12.82747,45.332268,36.010742
wfammo,-12.813172,45.437783,22.902832
wfbatv,-12.81878,45.409692,25.898926
wfbczl,-12.796208,45.434931,22.845215
wfbdok,-12.793258,45.364378,35.809082
wfbhpl,-12.806949,45.318631,33.533203
wfbmio,-12.770877,45.303589,43.731445
wfcilt,-12.832095,45.348461,31.54541
wfdnvc,-12.768095,45.325192,33.821289
wfdrhc,-12.831494,45.406069,28.722168
wfepbj,-12.842808,45.410369,31.891113
wfglau,-12.839081,45.308121,40.591309
wfgsog,-12.80962,45.426268,30.450684
wfhart,-12.831713,45.3337,37.163086
wfhiyk,-12.742891,45.459133,32.899414
wfhmzr,-12.823364,45.404283,33.475586
wfhrpj,-12.828531,45.332626,35.924316
wfhyup,-12.768807,45.550881,19.618652
wficig,-12.792136,45.429718,24.616943
wfigbt,-12.865721,45.379721,39.352539
wfijdk,-12.813686,45.330497,37.364746
wfiqgb,-12.830103,45.419753,30.393066
wfjdka,-12.805045,45.437436,30.94043
wfjgsx,-12.783478,45.429192,34.022949
wfjmwg,-12.768491,45.346429,37.940918
wfkbwd,-12.773956,45.440367,33.59082
wfkkci,-12.819378,45.349926,27.85791
wfkrkv,-12.782777,45.432793,34.483887
wfkyjy,-12.854768,45.65628,23.911133
wflirn,-12.845899,45.361035,39.698242
wfmtaa,-12.786544,45.364031,25.178711
wfnbog,-12.77698,45.594426,38.545898
wfnzyg,-12.758619,45.357967,34.541504
wfowfq,-12.853071,45.420073,46.49707
wfpeap,-12.803272,45.433479,29.932129
wfpzvn,-12.792674,45.434937,21.865723
wfqrnh,-12.838166,45.662413,32.236816
wfrkrs,-12.805386,45.429875,35.809082
wfrykj,-12.822278,45.680787,36.241211
wfsdub,-12.741041,45.406949,28.952637
wfsgjk,-12.836837,45.432343,35.722656
wfsnaq,-12.819345,45.333365,42.089355
wftgsk,-12.763698,45.433545,21.980957
wftigb,-12.765339,45.361193,39.237305
wftlgo,-12.768507,45.355067,37.825684
wftsfv,-12.763653,45.406189,31.660645
wftuxq,-12.827611,45.408596,40.96582
wftvwn,-12.768111,45.56024,43.64502
wfubpk,-12.806307,45.351033,41.541992
wfukuh,-12.820909,45.415448,37.825684
wfulxg,-12.782647,45.358639,35.981934
wfumyh,-12.802558,45.42916,32.006348
wfurfq,-12.770945,45.336705,33.706055
wfuwha,-12.769206,45.350747,36.846191
wfvucd,-12.771129,45.440372,35.549805
wfwlkz,-12.734145,45.403902,26.835205
wfwomb,-12.815229,45.399617,37.768066
wfwpfx,-12.785005,45.300679,35.319336
wfxaai,-12.819492,45.41329,29.413574
wfxixc,-12.853362,45.384425,36.039551
wfxnlm,-12.812067,45.410063,30.133789
wfxpag,-12.775528,45.331296,37.595215
wfybtj,-12.844946,45.421167,34.714355
wfygdi,-12.809593,45.409708,36.846191
wfyhmu,-12.807463,45.403951,27.685059
wfyplk,-12.795368,45.358614,30.220215
wfytbl,-12.772038,45.353621,36.788574
wfyugt,-12.834985,45.382299,32.467285
wfzftw,-12.761336,45.30325,39.150879
wfzknp,-12.699949,45.349446,21.116699
wfzpkh,-12.836022,45.369696,39.698242
wfzsyy,-12.784085,45.371595,25.092285
wgayef,-12.796413,45.351052,32.78418
wgaynp,-12.81349,45.415821,32.553711
wgbaiv,-12.768513,45.357947,34.483887
wgbfug,-12.766896,45.444698,34.743164
wgblkt,-12.821708,45.280436,42.348633
wgbuwe,-12.812826,45.442463,26.388672
wgbxuy,-12.794898,45.300657,35.780273
wgcaeu,-12.820154,45.387367,34.656738
wgcebg,-12.848679,45.336545,43.040039
wgcklf,-12.76142,45.344283,36.730957
wgcnke,-12.820566,45.421569,37.163086
wgcrog,-12.767567,45.42238,36.990234
wgctpz,-12.843423,45.35924,36.730957
wgcwdi,-12.759813,45.434631,23.911133
wgcxnd,-12.824081,45.410762,43.673828
wgdddo,-12.783747,45.379875,33.014648
wgdffg,-12.813455,45.39566,22.989258
wgdzvw,-12.797411,45.319731,28.779785
wgefbh,-12.72986,45.289283,38.31543
wgegua,-12.775372,45.441805,34.512695
wgejic,-12.835027,45.406062,17.025879
wgeqqc,-12.786743,45.484983,45.69043
wgevnx,-12.775722,45.440004,35.23291
wgfiqt,-12.777706,45.361529,35.463379
wgfopf,-12.782769,45.427754,33.965332
wgfqcy,-12.812572,45.304218,38.373047
wgfsaf,-12.837411,45.356731,35.088867
wgfsrs,-12.782243,45.332362,35.895508
wgftkv,-12.78231,45.366919,28.290039
wgfxsv,-12.793622,45.369777,33.706055
wggaqa,-12.854064,45.381544,37.134277
wgggog,-12.809065,45.316466,34.282227
wggojt,-12.783508,45.447911,32.179199
wggviz,-12.78821,45.312551,35.23291
wghbpt,-12.73859,45.42027,38.430664
wghhan,-12.772338,45.326623,25.870117
wghqxj,-12.77407,45.309702,32.236816
wgibun,-12.76283,45.342841,36.500488
wgieqj,-12.841336,45.377247,24.17041
wgiexw,-12.77347,45.363697,35.693848
wgigkl,-12.794016,45.392456,28.491699
wgihlp,-12.766405,45.36443,35.520996
wgiknb,-12.810329,45.427707,25.380371
wgiqdl,-12.715475,45.338618,37.07666
wgirtc,-12.769936,45.362984,35.405762
wgitbw,-12.731635,45.293238,36.327637
wgiudl,-12.76217,45.367318,37.249512
wgiwah,-12.840599,45.360686,30.10498
wgjbhg,-12.789761,45.66641,42.80957
wgjczx,-12.840631,45.377968,42.435059
wgjese,-12.764623,45.356155,34.685547
wgjgye,-12.805384,45.428435,35.520996
wgjhkv,-12.802207,45.430241,34.512695
wgjklv,-12.825867,45.42192,33.619629
wgjoeh,-12.763955,45.377033,34.282227
wgjtxe,-12.791011,45.300305,40.706543
wgjvva,-12.84705,45.411802,33.158691
wgjzbb,-12.773477,45.367296,35.866699
wgkaxf,-12.746604,45.35727,36.039551
wgkctl,-12.765704,45.367311,35.290527
wgkiiq,-12.815965,45.416897,30.277832
wgkqki,-12.758625,45.360846,34.887207
wgkupf,-12.76974,45.456212,39.006836
wgkxzi,-12.751577,45.370938,36.385254
wglcpg,-12.824414,45.398881,30.911621
wgldos,-12.800239,45.320445,40.072754
wgledx,-12.762881,45.369476,35.23291
wglevw,-12.752275,45.366617,39.727051
wglioa,-12.809285,45.437429,36.817383
wglxxe,-12.782553,45.311123,31.603027
wgmgoh,-12.808156,45.39603,27.45459
wgmlgv,-12.748305,45.323794,36.125977
wgmpnu,-12.745215,45.37023,37.249512
wgmumn,-12.77343,45.342819,35.348145
wgniip,-12.795495,45.431332,41.628418
wgnllo,-12.766451,45.389627,34.714355
wgnrrf,-12.819345,45.333365,41.397949
wgnspc,-12.745299,45.417739,32.006348
wgoiez,-12.779634,45.456196,24.37207
wgomnx,-12.793323,45.400377,30.681152
wgpcwr,-12.804836,45.322235,23.104492
wgpemo,-12.782362,45.395717,25.40918
wgpoag,-12.784105,45.382395,31.372559
wgppnk,-12.814494,45.383778,33.273926
wgqaph,-12.763714,45.443623,35.175293
wgqeqi,-12.745205,45.364471,38.51709
wgqzmv,-12.82119,45.642265,18.351074
wgrgxf,-12.767025,45.415362,21.82251
wgrmzl,-12.799382,45.431685,31.74707
wgrxkm,-12.847415,45.418643,37.27832
wgsdzl,-12.784857,45.408311,37.47998
wgsgke,-12.77413,45.571392,38.891602
wgsrgo,-12.800264,45.332685,37.134277
wgtfip,-12.849821,45.380111,36.961426
wgtwmx,-12.804224,45.635079,37.47998
wgtzbm,-12.802204,45.428801,28.405273
wgugyj,-12.851645,45.412874,35.43457
wgvfey,-12.83711,45.385176,39.150879
wgwdfg,-12.806745,45.397472,36.154785
wgwffc,-12.840149,45.312079,41.541992
wgwwcz,-12.878772,45.367813,42.60791
wgxdcg,-12.79033,45.312546,37.422363
wgydsq,-12.817966,45.350649,34.368652
wgylsk,-12.801812,45.405401,44.221191
wgypqu,-12.778753,45.600544,39.266113
wgytgn,-12.79126,45.434219,34.253418
wgzblu,-12.826281,45.460443,38.661133
wgzuul,-12.810347,45.438507,39.32373
whaova,-12.806394,45.398553,40.043945
whbdhe,-12.799396,45.440325,31.862305
whboui,-12.789563,45.480659,26.791992
whckyq,-12.863603,45.658073,25.898926
whcndo,-12.774431,45.40707,22.369873
whdavt,-12.766652,45.310797,39.006836
whdcbb,-12.850453,45.340502,34.656738
whdiso,-12.775353,45.430286,41.541992
whdjiu,-12.761362,45.315488,38.11377
whdtvb,-12.762264,45.420589,22.845215
whdywb,-12.787717,45.428465,32.870605
whekaz,-12.843753,45.347357,42.751953
wheojb,-12.791936,45.415499,30.681152
whfcri,-12.772899,45.442169,34.887207
whfylq,-12.779238,45.429199,43.01123
whgovs,-12.821837,45.342361,37.739258
whhlkd,-12.813843,45.41546,38.632324
whhudi,-12.810313,45.417627,32.870605
whibhx,-12.757337,45.432836,42.550293
whigvk,-12.785621,45.443588,32.928223
whikek,-12.804682,45.431317,36.903809
whiuwh,-12.813124,45.408261,31.833496
whjgcs,-12.741587,45.321289,38.805176
whkbrh,-12.790947,45.460498,41.541992
whknqr,-12.803029,45.302439,39.093262
whkpue,-12.8506,45.421878,32.352051
whkvdq,-12.809793,45.327265,36.759766
whkzqc,-12.686139,45.334,48.916992
whlhzm,-12.839976,45.407494,31.94873
whmeah,-12.823747,45.421924,37.883301
whofkl,-12.791074,45.556974,36.241211
whopid,-12.793178,45.32334,24.688965
whowiy,-12.786304,45.428468,33.331543
whpckp,-12.74797,45.332793,42.377441
whphtp,-12.760862,45.427791,9.708496
whpjmb,-12.764166,45.304684,24.228027
whppjm,-12.832206,45.409668,32.697754
whqgva,-12.817996,45.36649,34.138184
whqkfa,-12.821831,45.339481,37.624023
whqofe,-12.818042,45.391692,27.915527
whqqpg,-12.842797,45.403888,27.05127
whrfpa,-12.864737,45.424014,34.42627
whripr,-12.831785,45.371144,33.014648
whrzxp,-12.803554,45.391358,40.15918
whsatx,-12.837835,45.395256,30.73877
whscfx,-12.764874,45.305402,36.730957
whssvf,-12.755913,45.426359,29.413574
whtbpw,-12.787489,45.306073,36.788574
whtkjo,-12.765643,45.565642,42.118164
whtong,-12.788388,45.406865,30.335449
whtqgp,-12.740121,45.296098,34.138184
whufaw,-12.814381,45.324735,26.475098
whuhtm,-12.823584,45.430385,20.410889
whujoj,-12.777105,45.421284,41.974121
whurhu,-12.790706,45.323705,38.200195
whutxh,-12.828006,45.433438,36.154785
whuwvv,-12.813839,45.4133,29.355957
whvlfd,-12.779743,45.319048,34.483887
whvmyf,-12.787911,45.33955,34.858398
whvofx,-12.812086,45.421584,42.463867
whvpgk,-12.736734,45.369527,28.837402
whvqxf,-12.802879,45.40936,30.652344
whvwak,-12.814476,45.373697,23.190918
whwapx,-12.755881,45.406923,21.059082
whwerh,-12.78437,45.565261,38.459473
whwpgb,-12.790536,45.423421,28.722168
whwsyo,-12.790557,45.43638,31.314941
whxdpi,-12.790869,45.411541,29.788086
whxdyc,-12.794756,45.411894,31.314941
whxgly,-12.793698,45.412976,29.442383
whxhdx,-12.789458,45.412983,32.323242
whxjrj,-12.789272,45.313628,33.014648
whxtbq,-12.827621,45.414356,33.360352
whyayy,-12.82232,45.414006,31.718262
